,iso3_country,gas,emissions_quantity,capacity,capacity_factor,activity,st_astext,year,use_biomass,use_gas_or_oil,use_gas,use_coal,use_oil,use_other_fossil,owner_name,owner_direct_parent,owner_grouping,asset_name
3494,JPN,co2e_20yr,6137000.0,3000,0.388,10230000,POINT(140.018 35.4849),2020,False,True,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Anegasaki thermal power station
3495,JPN,co2,6748000.0,4380,0.452,17349000,POINT(140.1056 35.5646),2019,False,False,True,False,False,True,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Chiba thermal power station
3496,JPN,co2e_100yr,6748000.0,4380,0.452,17349000,POINT(140.1056 35.5646),2019,False,False,True,False,False,True,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Chiba thermal power station
3497,JPN,co2e_20yr,6748000.0,4380,0.452,17349000,POINT(140.1056 35.5646),2019,False,False,True,False,False,True,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Chiba thermal power station
3498,JPN,co2,6101000.0,4380,0.413,15883000,POINT(140.1056 35.5646),2020,False,False,True,False,False,True,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Chiba thermal power station
3499,JPN,co2e_100yr,6101000.0,4380,0.413,15883000,POINT(140.1056 35.5646),2020,False,False,True,False,False,True,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Chiba thermal power station
3500,JPN,co2e_20yr,6101000.0,4380,0.413,15883000,POINT(140.1056 35.5646),2020,False,False,True,False,False,True,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Chiba thermal power station
3501,JPN,co2,5834000.0,4380,0.391,15004000,POINT(140.1056 35.5646),2021,False,False,True,False,False,True,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Chiba thermal power station
3502,JPN,co2e_100yr,5834000.0,4380,0.391,15004000,POINT(140.1056 35.5646),2021,False,False,True,False,False,True,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Chiba thermal power station
3503,JPN,co2e_20yr,5834000.0,4380,0.391,15004000,POINT(140.1056 35.5646),2021,False,False,True,False,False,True,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Chiba thermal power station
3504,JPN,co2,8283000.0,5334,0.489,22849000,POINT(139.8349 35.3447),2019,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Futtsu thermal power station
3505,JPN,co2e_100yr,8283000.0,5334,0.489,22849000,POINT(139.8349 35.3447),2019,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Futtsu thermal power station
3506,JPN,co2e_20yr,8283000.0,5334,0.489,22849000,POINT(139.8349 35.3447),2019,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Futtsu thermal power station
3507,JPN,co2,7643000.0,5334,0.45,21084000,POINT(139.8349 35.3447),2020,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Futtsu thermal power station
3508,JPN,co2e_100yr,7643000.0,5334,0.45,21084000,POINT(139.8349 35.3447),2020,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Futtsu thermal power station
3509,JPN,co2e_20yr,7643000.0,5334,0.45,21084000,POINT(139.8349 35.3447),2020,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Futtsu thermal power station
3510,JPN,co2,7165000.0,5334,0.423,19765000,POINT(139.8349 35.3447),2021,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Futtsu thermal power station
3511,JPN,co2e_100yr,7165000.0,5334,0.423,19765000,POINT(139.8349 35.3447),2021,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Futtsu thermal power station
3512,JPN,co2e_20yr,7165000.0,5334,0.423,19765000,POINT(139.8349 35.3447),2021,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Futtsu thermal power station
3513,JPN,co2,7988000.0,1800,0.55,8678000,POINT(141.0138 37.2327),2019,False,False,False,True,True,False,Hirono IGCC Power GK,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hirono power station
3514,JPN,co2e_100yr,7988000.0,1800,0.55,8678000,POINT(141.0138 37.2327),2019,False,False,False,True,True,False,Hirono IGCC Power GK,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hirono power station
3515,JPN,co2e_20yr,7988000.0,1800,0.55,8678000,POINT(141.0138 37.2327),2019,False,False,False,True,True,False,Hirono IGCC Power GK,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hirono power station
3516,JPN,co2,7214000.0,1800,0.493,7795000,POINT(141.0138 37.2327),2020,False,False,False,True,True,False,Hirono IGCC Power GK,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hirono power station
3517,JPN,co2e_100yr,7214000.0,1800,0.493,7795000,POINT(141.0138 37.2327),2020,False,False,False,True,True,False,Hirono IGCC Power GK,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hirono power station
3518,JPN,co2e_20yr,7214000.0,1800,0.493,7795000,POINT(141.0138 37.2327),2020,False,False,False,True,True,False,Hirono IGCC Power GK,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hirono power station
3519,JPN,co2,7180000.0,1800,0.494,7789000,POINT(141.0138 37.2327),2021,False,False,False,True,True,False,Hirono IGCC Power GK,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hirono power station
3520,JPN,co2e_100yr,7180000.0,1800,0.494,7789000,POINT(141.0138 37.2327),2021,False,False,False,True,True,False,Hirono IGCC Power GK,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hirono power station
3521,JPN,co2e_20yr,7180000.0,1800,0.494,7789000,POINT(141.0138 37.2327),2021,False,False,False,True,True,False,Hirono IGCC Power GK,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hirono power station
3522,JPN,co2,12367000.0,2000,0.743,13017000,POINT(140.6138 36.4368),2019,False,False,False,True,False,False,Hitachinaka Generation Company,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hitachinaka power station
3523,JPN,co2e_100yr,12367000.0,2000,0.743,13017000,POINT(140.6138 36.4368),2019,False,False,False,True,False,False,Hitachinaka Generation Company,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hitachinaka power station
3524,JPN,co2e_20yr,12367000.0,2000,0.743,13017000,POINT(140.6138 36.4368),2019,False,False,False,True,False,False,Hitachinaka Generation Company,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hitachinaka power station
3525,JPN,co2,11316000.0,2000,0.678,11911000,POINT(140.6138 36.4368),2020,False,False,False,True,False,False,Hitachinaka Generation Company,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hitachinaka power station
3526,JPN,co2e_100yr,11316000.0,2000,0.678,11911000,POINT(140.6138 36.4368),2020,False,False,False,True,False,False,Hitachinaka Generation Company,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hitachinaka power station
3527,JPN,co2e_20yr,11316000.0,2000,0.678,11911000,POINT(140.6138 36.4368),2020,False,False,False,True,False,False,Hitachinaka Generation Company,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hitachinaka power station
3528,JPN,co2,18401000.0,3300,0.67,19368000,POINT(140.6138 36.4368),2021,False,False,False,True,False,False,Hitachinaka Generation Company,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hitachinaka power station
3529,JPN,co2e_100yr,18401000.0,3300,0.67,19368000,POINT(140.6138 36.4368),2021,False,False,False,True,False,False,Hitachinaka Generation Company,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hitachinaka power station
3530,JPN,co2e_20yr,18401000.0,3300,0.67,19368000,POINT(140.6138 36.4368),2021,False,False,False,True,False,False,Hitachinaka Generation Company,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Hitachinaka power station
3531,JPN,co2,9539000.0,3874,0.489,16593000,POINT(139.9768 35.4626),2019,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Sodegaura thermal power station
3532,JPN,co2e_100yr,9539000.0,3874,0.489,16593000,POINT(139.9768 35.4626),2019,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Sodegaura thermal power station
3533,JPN,co2e_20yr,9539000.0,3874,0.489,16593000,POINT(139.9768 35.4626),2019,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Sodegaura thermal power station
3534,JPN,co2,8802000.0,3874,0.45,15311000,POINT(139.9768 35.4626),2020,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Sodegaura thermal power station
3535,JPN,co2e_100yr,8802000.0,3874,0.45,15311000,POINT(139.9768 35.4626),2020,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Sodegaura thermal power station
3536,JPN,co2e_20yr,8802000.0,3874,0.45,15311000,POINT(139.9768 35.4626),2020,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Sodegaura thermal power station
3537,JPN,co2,8251000.0,3874,0.423,14353000,POINT(139.9768 35.4626),2021,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Sodegaura thermal power station
3538,JPN,co2e_100yr,8251000.0,3874,0.423,14353000,POINT(139.9768 35.4626),2021,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Sodegaura thermal power station
3539,JPN,co2e_20yr,8251000.0,3874,0.423,14353000,POINT(139.9768 35.4626),2021,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Sodegaura thermal power station
3540,JPN,co2,5988000.0,3541,0.489,15168000,POINT(139.6779 35.477),2019,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Yokohama thermal power station
3541,JPN,co2e_100yr,5988000.0,3541,0.489,15168000,POINT(139.6779 35.477),2019,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Yokohama thermal power station
3542,JPN,co2e_20yr,5988000.0,3541,0.489,15168000,POINT(139.6779 35.477),2019,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Yokohama thermal power station
3543,JPN,co2,5525000.0,3541,0.45,13997000,POINT(139.6779 35.477),2020,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Yokohama thermal power station
3544,JPN,co2e_100yr,5525000.0,3541,0.45,13997000,POINT(139.6779 35.477),2020,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Yokohama thermal power station
3545,JPN,co2e_20yr,5525000.0,3541,0.45,13997000,POINT(139.6779 35.477),2020,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Yokohama thermal power station
3546,JPN,co2,5180000.0,3541,0.423,13121000,POINT(139.6779 35.477),2021,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Yokohama thermal power station
3547,JPN,co2e_100yr,5180000.0,3541,0.423,13121000,POINT(139.6779 35.477),2021,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Yokohama thermal power station
3548,JPN,co2e_20yr,5180000.0,3541,0.423,13121000,POINT(139.6779 35.477),2021,False,False,True,False,False,False,JERA Co. Inc,Tokyo Electric and Chubu Electric,Tokyo Electric and Chubu Electric,Yokohama thermal power station
3549,RUS,co2,31176000.0,8898,0.452,35232000,POINT(73.4889 61.2794),2019,False,False,True,False,False,False,Branch Surgutskaya GRES-2 of PJSC Unipro,Uniper,Uniper,Surgut GRES-2 power station
3550,RUS,co2e_100yr,31176000.0,8898,0.452,35232000,POINT(73.4889 61.2794),2019,False,False,True,False,False,False,Branch Surgutskaya GRES-2 of PJSC Unipro,Uniper,Uniper,Surgut GRES-2 power station
3551,RUS,co2e_20yr,31176000.0,8898,0.452,35232000,POINT(73.4889 61.2794),2019,False,False,True,False,False,False,Branch Surgutskaya GRES-2 of PJSC Unipro,Uniper,Uniper,Surgut GRES-2 power station
3552,RUS,co2,28979000.0,8898,0.419,32749000,POINT(73.4889 61.2794),2020,False,False,True,False,False,False,Branch Surgutskaya GRES-2 of PJSC Unipro,Uniper,Uniper,Surgut GRES-2 power station
3553,RUS,co2e_100yr,28979000.0,8898,0.419,32749000,POINT(73.4889 61.2794),2020,False,False,True,False,False,False,Branch Surgutskaya GRES-2 of PJSC Unipro,Uniper,Uniper,Surgut GRES-2 power station
3554,RUS,co2e_20yr,28979000.0,8898,0.419,32749000,POINT(73.4889 61.2794),2020,False,False,True,False,False,False,Branch Surgutskaya GRES-2 of PJSC Unipro,Uniper,Uniper,Surgut GRES-2 power station
3555,RUS,co2,31590000.0,8898,0.458,35699000,POINT(73.4889 61.2794),2021,False,False,True,False,False,False,Branch Surgutskaya GRES-2 of PJSC Unipro,Uniper,Uniper,Surgut GRES-2 power station
3556,RUS,co2e_100yr,31590000.0,8898,0.458,35699000,POINT(73.4889 61.2794),2021,False,False,True,False,False,False,Branch Surgutskaya GRES-2 of PJSC Unipro,Uniper,Uniper,Surgut GRES-2 power station
3557,RUS,co2e_20yr,31590000.0,8898,0.458,35699000,POINT(73.4889 61.2794),2021,False,False,True,False,False,False,Branch Surgutskaya GRES-2 of PJSC Unipro,Uniper,Uniper,Surgut GRES-2 power station
3558,CHN,co2,8353000.0,1960,0.542,9308000,POINT(117.2518 31.9137),2019,False,False,False,True,False,False,Anhui Hefei United Power Generation Co Ltd,Anhui Province Energy (Anhui),Anhui Province Energy (Anhui),Hefei power station
3559,CHN,co2e_100yr,8353000.0,1960,0.542,9308000,POINT(117.2518 31.9137),2019,False,False,False,True,False,False,Anhui Hefei United Power Generation Co Ltd,Anhui Province Energy (Anhui),Anhui Province Energy (Anhui),Hefei power station
3560,CHN,co2e_20yr,8353000.0,1960,0.542,9308000,POINT(117.2518 31.9137),2019,False,False,False,True,False,False,Anhui Hefei United Power Generation Co Ltd,Anhui Province Energy (Anhui),Anhui Province Energy (Anhui),Hefei power station
3561,CHN,co2,8013000.0,1960,0.519,8929000,POINT(117.2518 31.9137),2020,False,False,False,True,False,False,Anhui Hefei United Power Generation Co Ltd,Anhui Province Energy (Anhui),Anhui Province Energy (Anhui),Hefei power station
3562,CHN,co2e_100yr,8013000.0,1960,0.519,8929000,POINT(117.2518 31.9137),2020,False,False,False,True,False,False,Anhui Hefei United Power Generation Co Ltd,Anhui Province Energy (Anhui),Anhui Province Energy (Anhui),Hefei power station
3563,CHN,co2e_20yr,8013000.0,1960,0.519,8929000,POINT(117.2518 31.9137),2020,False,False,False,True,False,False,Anhui Hefei United Power Generation Co Ltd,Anhui Province Energy (Anhui),Anhui Province Energy (Anhui),Hefei power station
3564,CHN,co2,8123000.0,1960,0.527,9052000,POINT(117.2518 31.9137),2021,False,False,False,True,False,False,Anhui Hefei United Power Generation Co Ltd,Anhui Province Energy (Anhui),Anhui Province Energy (Anhui),Hefei power station
3565,CHN,co2e_100yr,8123000.0,1960,0.527,9052000,POINT(117.2518 31.9137),2021,False,False,False,True,False,False,Anhui Hefei United Power Generation Co Ltd,Anhui Province Energy (Anhui),Anhui Province Energy (Anhui),Hefei power station
3566,CHN,co2e_20yr,8123000.0,1960,0.527,9052000,POINT(117.2518 31.9137),2021,False,False,False,True,False,False,Anhui Hefei United Power Generation Co Ltd,Anhui Province Energy (Anhui),Anhui Province Energy (Anhui),Hefei power station
3567,IND,co2,2993000.0,1100,0.331,3193000,POINT(82.6004 26.5892),2019,False,False,False,True,False,False,NTPC Ltd,NTPC (India),NTPC (India),Tanda power station
3568,IND,co2e_100yr,2993000.0,1100,0.331,3193000,POINT(82.6004 26.5892),2019,False,False,False,True,False,False,NTPC Ltd,NTPC (India),NTPC (India),Tanda power station
3569,IND,co2e_20yr,2993000.0,1100,0.331,3193000,POINT(82.6004 26.5892),2019,False,False,False,True,False,False,NTPC Ltd,NTPC (India),NTPC (India),Tanda power station
3570,IND,co2,4019000.0,1100,0.444,4289000,POINT(82.6004 26.5892),2020,False,False,False,True,False,False,NTPC Ltd,NTPC (India),NTPC (India),Tanda power station
3571,IND,co2e_100yr,4019000.0,1100,0.444,4289000,POINT(82.6004 26.5892),2020,False,False,False,True,False,False,NTPC Ltd,NTPC (India),NTPC (India),Tanda power station
3572,IND,co2e_20yr,4019000.0,1100,0.444,4289000,POINT(82.6004 26.5892),2020,False,False,False,True,False,False,NTPC Ltd,NTPC (India),NTPC (India),Tanda power station
3573,IND,co2,7536000.0,1760,0.522,8041000,POINT(82.6004 26.5892),2021,False,False,False,True,False,False,NTPC Ltd,NTPC (India),NTPC (India),Tanda power station
3574,IND,co2e_100yr,7536000.0,1760,0.522,8041000,POINT(82.6004 26.5892),2021,False,False,False,True,False,False,NTPC Ltd,NTPC (India),NTPC (India),Tanda power station
3575,IND,co2e_20yr,7536000.0,1760,0.522,8041000,POINT(82.6004 26.5892),2021,False,False,False,True,False,False,NTPC Ltd,NTPC (India),NTPC (India),Tanda power station
3576,UZB,co2,14578000.0,2100,0.419,7715000,POINT(69.8174 40.9233),2019,False,False,False,True,False,False,Uzbekenergo,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Novo-Angren power station
3577,UZB,co2e_100yr,14578000.0,2100,0.419,7715000,POINT(69.8174 40.9233),2019,False,False,False,True,False,False,Uzbekenergo,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Novo-Angren power station
3578,UZB,co2e_20yr,14578000.0,2100,0.419,7715000,POINT(69.8174 40.9233),2019,False,False,False,True,False,False,Uzbekenergo,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Novo-Angren power station
3579,UZB,co2,14200000.0,2100,0.407,7515000,POINT(69.8174 40.9233),2020,False,False,False,True,False,False,Uzbekenergo,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Novo-Angren power station
3580,UZB,co2e_100yr,14200000.0,2100,0.407,7515000,POINT(69.8174 40.9233),2020,False,False,False,True,False,False,Uzbekenergo,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Novo-Angren power station
3581,UZB,co2e_20yr,14200000.0,2100,0.407,7515000,POINT(69.8174 40.9233),2020,False,False,False,True,False,False,Uzbekenergo,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Novo-Angren power station
3582,UZB,co2,12561000.0,2100,0.361,6648000,POINT(69.8174 40.9233),2021,False,False,False,True,False,False,Uzbekenergo,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Novo-Angren power station
3583,UZB,co2e_100yr,12561000.0,2100,0.361,6648000,POINT(69.8174 40.9233),2021,False,False,False,True,False,False,Uzbekenergo,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Novo-Angren power station
3584,UZB,co2e_20yr,12561000.0,2100,0.361,6648000,POINT(69.8174 40.9233),2021,False,False,False,True,False,False,Uzbekenergo,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Novo-Angren power station
3585,UZB,co2,11065000.0,3200,0.45,12614000,POINT(69.0998 40.2296),2019,False,True,False,False,False,False,Syrdarya Thermal Power Plant Joint Stock Company,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Syrdarya power station
3586,UZB,co2e_100yr,11065000.0,3200,0.45,12614000,POINT(69.0998 40.2296),2019,False,True,False,False,False,False,Syrdarya Thermal Power Plant Joint Stock Company,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Syrdarya power station
3587,UZB,co2e_20yr,11065000.0,3200,0.45,12614000,POINT(69.0998 40.2296),2019,False,True,False,False,False,False,Syrdarya Thermal Power Plant Joint Stock Company,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Syrdarya power station
3588,UZB,co2,9690000.0,3200,0.393,11047000,POINT(69.0998 40.2296),2020,False,True,False,False,False,False,Syrdarya Thermal Power Plant Joint Stock Company,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Syrdarya power station
3589,UZB,co2e_100yr,9690000.0,3200,0.393,11047000,POINT(69.0998 40.2296),2020,False,True,False,False,False,False,Syrdarya Thermal Power Plant Joint Stock Company,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Syrdarya power station
3590,UZB,co2e_20yr,9690000.0,3200,0.393,11047000,POINT(69.0998 40.2296),2020,False,True,False,False,False,False,Syrdarya Thermal Power Plant Joint Stock Company,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Syrdarya power station
3591,UZB,co2,9664000.0,3200,0.393,11017000,POINT(69.0998 40.2296),2021,False,True,False,False,False,False,Syrdarya Thermal Power Plant Joint Stock Company,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Syrdarya power station
3592,UZB,co2e_100yr,9664000.0,3200,0.393,11017000,POINT(69.0998 40.2296),2021,False,True,False,False,False,False,Syrdarya Thermal Power Plant Joint Stock Company,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Syrdarya power station
3593,UZB,co2e_20yr,9664000.0,3200,0.393,11017000,POINT(69.0998 40.2296),2021,False,True,False,False,False,False,Syrdarya Thermal Power Plant Joint Stock Company,Uzbekenergo (Uzbekistan),Uzbekenergo (Uzbekistan),Syrdarya power station
3594,CHN,co2,11780000.0,2718,0.551,13130000,POINT(114.5431 30.6939),2019,False,False,False,True,True,True,Huaneng Wuhan Power Generation Co Ltd,China Huaneng (China),China Huaneng (China),Huaneng Yangluo power station
3595,CHN,co2e_100yr,11780000.0,2718,0.551,13130000,POINT(114.5431 30.6939),2019,False,False,False,True,True,True,Huaneng Wuhan Power Generation Co Ltd,China Huaneng (China),China Huaneng (China),Huaneng Yangluo power station
3596,CHN,co2e_20yr,11780000.0,2718,0.551,13130000,POINT(114.5431 30.6939),2019,False,False,False,True,True,True,Huaneng Wuhan Power Generation Co Ltd,China Huaneng (China),China Huaneng (China),Huaneng Yangluo power station
3597,CHN,co2,11690000.0,2718,0.546,13030000,POINT(114.5431 30.6939),2020,False,False,False,True,True,True,Huaneng Wuhan Power Generation Co Ltd,China Huaneng (China),China Huaneng (China),Huaneng Yangluo power station
3598,CHN,co2e_100yr,11690000.0,2718,0.546,13030000,POINT(114.5431 30.6939),2020,False,False,False,True,True,True,Huaneng Wuhan Power Generation Co Ltd,China Huaneng (China),China Huaneng (China),Huaneng Yangluo power station
3599,CHN,co2e_20yr,11690000.0,2718,0.546,13030000,POINT(114.5431 30.6939),2020,False,False,False,True,True,True,Huaneng Wuhan Power Generation Co Ltd,China Huaneng (China),China Huaneng (China),Huaneng Yangluo power station
3600,CHN,co2,12566000.0,2718,0.588,14007000,POINT(114.5431 30.6939),2021,False,False,False,True,True,True,Huaneng Wuhan Power Generation Co Ltd,China Huaneng (China),China Huaneng (China),Huaneng Yangluo power station
3601,CHN,co2e_100yr,12566000.0,2718,0.588,14007000,POINT(114.5431 30.6939),2021,False,False,False,True,True,True,Huaneng Wuhan Power Generation Co Ltd,China Huaneng (China),China Huaneng (China),Huaneng Yangluo power station
3602,CHN,co2e_20yr,12566000.0,2718,0.588,14007000,POINT(114.5431 30.6939),2021,False,False,False,True,True,True,Huaneng Wuhan Power Generation Co Ltd,China Huaneng (China),China Huaneng (China),Huaneng Yangluo power station
3603,CHN,co2,15511000.0,3960,0.498,17285000,POINT(120.0766 31.9408),2019,False,False,False,True,False,False,CITIC Jiangyin Ligang Power Generation Co Ltd,CITIC Group,CITIC Group,Ligang power station
3604,CHN,co2e_100yr,15511000.0,3960,0.498,17285000,POINT(120.0766 31.9408),2019,False,False,False,True,False,False,CITIC Jiangyin Ligang Power Generation Co Ltd,CITIC Group,CITIC Group,Ligang power station
3605,CHN,co2e_20yr,15511000.0,3960,0.498,17285000,POINT(120.0766 31.9408),2019,False,False,False,True,False,False,CITIC Jiangyin Ligang Power Generation Co Ltd,CITIC Group,CITIC Group,Ligang power station
3606,CHN,co2,14371000.0,3960,0.46,16014000,POINT(120.0766 31.9408),2020,False,False,False,True,False,False,CITIC Jiangyin Ligang Power Generation Co Ltd,CITIC Group,CITIC Group,Ligang power station
3607,CHN,co2e_100yr,14371000.0,3960,0.46,16014000,POINT(120.0766 31.9408),2020,False,False,False,True,False,False,CITIC Jiangyin Ligang Power Generation Co Ltd,CITIC Group,CITIC Group,Ligang power station
3608,CHN,co2e_20yr,14371000.0,3960,0.46,16014000,POINT(120.0766 31.9408),2020,False,False,False,True,False,False,CITIC Jiangyin Ligang Power Generation Co Ltd,CITIC Group,CITIC Group,Ligang power station
3609,CHN,co2,16606000.0,3960,0.533,18504000,POINT(120.0766 31.9408),2021,False,False,False,True,False,False,CITIC Jiangyin Ligang Power Generation Co Ltd,CITIC Group,CITIC Group,Ligang power station
3610,CHN,co2e_100yr,16606000.0,3960,0.533,18504000,POINT(120.0766 31.9408),2021,False,False,False,True,False,False,CITIC Jiangyin Ligang Power Generation Co Ltd,CITIC Group,CITIC Group,Ligang power station
3611,CHN,co2e_20yr,16606000.0,3960,0.533,18504000,POINT(120.0766 31.9408),2021,False,False,False,True,False,False,CITIC Jiangyin Ligang Power Generation Co Ltd,CITIC Group,CITIC Group,Ligang power station
3612,AUS,co2,7373000.0,1480,0.577,7475000,POINT(146.3442 -38.1773),2019,False,False,False,True,False,False,EnergyAustralia Pty Ltd,CLP Group,CLP Group,Yallourn-W power station
3613,AUS,co2e_100yr,7373000.0,1480,0.577,7475000,POINT(146.3442 -38.1773),2019,False,False,False,True,False,False,EnergyAustralia Pty Ltd,CLP Group,CLP Group,Yallourn-W power station
3614,AUS,co2e_20yr,7373000.0,1480,0.577,7475000,POINT(146.3442 -38.1773),2019,False,False,False,True,False,False,EnergyAustralia Pty Ltd,CLP Group,CLP Group,Yallourn-W power station
3615,AUS,co2,6953000.0,1480,0.542,7049000,POINT(146.3442 -38.1773),2020,False,False,False,True,False,False,EnergyAustralia Pty Ltd,CLP Group,CLP Group,Yallourn-W power station
3616,AUS,co2e_100yr,6953000.0,1480,0.542,7049000,POINT(146.3442 -38.1773),2020,False,False,False,True,False,False,EnergyAustralia Pty Ltd,CLP Group,CLP Group,Yallourn-W power station
3617,AUS,co2e_20yr,6953000.0,1480,0.542,7049000,POINT(146.3442 -38.1773),2020,False,False,False,True,False,False,EnergyAustralia Pty Ltd,CLP Group,CLP Group,Yallourn-W power station
